x,y,z,sx,sy,sz
755511.34,3279214.43,32.51,0.0100,0.0078,0.0206
755515.13,3279218.94,32.53,0.0039,0.0043,0.0103
755512.83,3279216.04,32.47,0.0062,0.0049,0.0155
755513.60,3279216.88,32.46,0.0071,0.0050,0.0222
755515.45,3279218.93,32.46,0.0041,0.0054,0.0161
755516.06,3279219.66,32.55,0.0040,0.0057,0.0144
755516.97,3279220.59,32.50,0.0044,0.0068,0.0149
755517.93,3279221.60,32.51,0.0050,0.0080,0.0149
755517.48,3279220.66,32.51,0.0046,0.0050,0.0110
755511.13,3279212.22,32.53,0.0091,0.0093,0.0170
755511.73,3279212.83,32.47,0.0080,0.0079,0.0162
755515.06,3279216.77,32.56,0.0044,0.0046,0.0149
755517.24,3279219.21,32.49,0.0044,0.0044,0.0103
755517.28,3279219.12,32.46,0.0047,0.0071,0.0196
755517.03,3279218.75,32.53,0.0044,0.0043,0.0102
755517.85,3279219.63,32.55,0.0051,0.0062,0.0156
755515.56,3279216.66,32.47,0.0048,0.0050,0.0235
755518.92,3279220.67,32.49,0.0063,0.0072,0.0155
755514.64,3279214.97,32.56,0.0043,0.0051,0.0105
755518.77,3279220.19,32.49,0.0051,0.0047,0.0107
755517.18,3279218.01,32.49,0.0047,0.0045,0.0117
755516.07,3279215.98,32.47,0.0045,0.0049,0.0213
755517.48,3279217.57,32.54,0.0048,0.0046,0.0146
755517.96,3279218.00,32.47,0.0053,0.0047,0.0149
755519.14,3279219.43,32.47,0.0066,0.0061,0.0160
755513.85,3279212.61,32.57,0.0047,0.0066,0.0114
755519.48,3279219.73,32.48,0.0083,0.0072,0.0186
755508.94,3279215.64,32.52,0.0057,0.0072,0.0116
755508.14,3279216.32,32.52,0.0057,0.0062,0.0108
755508.58,3279215.67,32.51,0.0064,0.0066,0.0119
755509.86,3279217.89,32.51,0.0043,0.0047,0.0092
755510.54,3279217.33,32.51,0.0043,0.0049,0.0094
755508.53,3279215.44,32.51,0.0077,0.0079,0.0139
755512.32,3279219.95,32.51,0.0040,0.0042,0.0098
755510.54,3279218.86,32.50,0.0050,0.0052,0.0116
755507.66,3279215.83,32.51,0.0075,0.0065,0.0123
755509.96,3279216.19,32.51,0.0051,0.0063,0.0110
755515.89,3279223.75,32.50,0.0065,0.0079,0.0154
755511.20,3279216.76,32.55,0.0042,0.0048,0.0094
755509.25,3279215.71,32.53,0.0045,0.0052,0.0093
755509.78,3279216.72,32.52,0.0060,0.0071,0.0129
755508.48,3279216.92,32.52,0.0052,0.0054,0.0101
755508.79,3279215.28,32.53,0.0050,0.0057,0.0100
755514.34,3279222.19,32.51,0.0041,0.0045,0.0105
755515.04,3279222.71,32.51,0.0048,0.0055,0.0124
755512.58,3279220.42,32.51,0.0038,0.0040,0.0090
755509.59,3279217.65,32.51,0.0055,0.0057,0.0116
755512.63,3279211.19,32.62,0.0131,0.0426,0.0509
755508.40,3279216.78,32.52,0.0053,0.0055,0.0102
755510.57,3279216.36,32.51,0.0048,0.0055,0.0107
755510.23,3279215.74,32.57,0.0084,0.0068,0.0170
755514.40,3279223.09,32.54,0.0038,0.0094,0.0176
755513.70,3279222.27,32.51,0.0038,0.0052,0.0116
755510.98,3279219.14,32.50,0.0053,0.0056,0.0131
755512.29,3279220.50,32.52,0.0037,0.0040,0.0088
755513.38,3279221.03,32.52,0.0039,0.0041,0.0094
755511.75,3279217.42,32.51,0.0044,0.0051,0.0107
755509.45,3279214.76,32.58,0.0087,0.0078,0.0158
755515.49,3279220.78,32.50,0.0047,0.0048,0.0135
755515.72,3279220.52,32.47,0.0042,0.0042,0.0101
755512.88,3279216.96,32.51,0.0046,0.0050,0.0146
755510.99,3279214.67,32.48,0.0078,0.0079,0.0175
755517.82,3279221.50,32.49,0.0064,0.0060,0.0146
755512.68,3279215.30,32.53,0.0043,0.0062,0.0114
755514.55,3279217.24,32.52,0.0044,0.0051,0.0196
755512.94,3279215.19,32.59,0.0048,0.0073,0.0160
755513.53,3279215.75,32.56,0.0044,0.0065,0.0159
755515.00,3279217.38,32.53,0.0043,0.0048,0.0129
755510.77,3279212.34,32.55,0.0071,0.0110,0.0161
755518.93,3279220.74,32.50,0.0082,0.0055,0.0154
755517.29,3279218.77,32.50,0.0070,0.0048,0.0200
755515.43,3279216.46,32.56,0.0044,0.0052,0.0140
755512.96,3279213.67,32.61,0.0045,0.0077,0.0121
755516.28,3279217.34,32.53,0.0061,0.0053,0.0185
755513.98,3279214.57,32.55,0.0044,0.0073,0.0149
755507.14,3279216.12,32.54,0.0075,0.0088,0.0141
755511.09,3279216.42,32.56,0.0043,0.0055,0.0103
755508.90,3279219.84,32.53,0.0098,0.0045,0.0211
755512.20,3279223.77,32.52,0.0039,0.0068,0.0147
755512.88,3279224.49,32.59,0.0039,0.0106,0.0181
755513.87,3279225.68,32.58,0.0036,0.0107,0.0158
755510.61,3279221.63,32.52,0.0051,0.0047,0.0136
755508.38,3279218.01,32.50,0.0060,0.0056,0.0126
755507.71,3279216.85,32.50,0.0058,0.0058,0.0110
755510.15,3279219.76,32.54,0.0043,0.0043,0.0101
755507.77,3279216.89,32.53,0.0049,0.0052,0.0095
755507.54,3279216.53,32.58,0.0051,0.0055,0.0097
755509.48,3279218.64,32.54,0.0047,0.0047,0.0107
755514.73,3279224.86,32.52,0.0051,0.0100,0.0181
755512.05,3279220.84,32.54,0.0037,0.0040,0.0095
755512.87,3279221.81,32.50,0.0038,0.0041,0.0097
755509.57,3279214.95,32.50,0.0065,0.0082,0.0143
755513.04,3279218.31,32.55,0.0039,0.0045,0.0099
755510.62,3279214.28,32.48,0.0058,0.0095,0.0153
755511.68,3279213.77,32.60,0.0050,0.0105,0.0156
755507.64,3279218.48,32.52,0.0056,0.0047,0.0104
755508.07,3279218.98,32.50,0.0053,0.0045,0.0102
755506.81,3279217.45,32.49,0.0068,0.0060,0.0119
755511.85,3279223.38,32.53,0.0045,0.0064,0.0140
755513.88,3279225.71,32.48,0.0038,0.0053,0.0101
755513.59,3279225.21,32.52,0.0038,0.0052,0.0102
755514.04,3279225.54,32.53,0.0037,0.0051,0.0097
755513.32,3279224.57,32.54,0.0036,0.0048,0.0096
755514.97,3279225.04,32.48,0.0042,0.0053,0.0103
755512.49,3279221.38,32.54,0.0038,0.0039,0.0089
755510.34,3279214.86,32.51,0.0047,0.0065,0.0107
755510.06,3279224.75,32.43,0.0044,0.0063,0.0150
755510.49,3279225.33,32.49,0.0041,0.0078,0.0171
755505.06,3279217.42,32.49,0.0137,0.0095,0.0188
755505.84,3279218.53,32.50,0.0108,0.0066,0.0164
755508.83,3279222.83,32.51,0.0060,0.0046,0.0148
755510.98,3279226.08,32.41,0.0038,0.0083,0.0155
755506.38,3279219.24,32.53,0.0089,0.0053,0.0146
755508.15,3279221.75,32.54,0.0065,0.0041,0.0143
755511.82,3279227.01,32.53,0.0035,0.0092,0.0147
755506.62,3279219.46,32.45,0.0102,0.0052,0.0168
755507.74,3279221.02,32.52,0.0087,0.0042,0.0170
755511.57,3279226.01,32.50,0.0035,0.0074,0.0139
755508.16,3279220.70,32.49,0.0067,0.0043,0.0149
755512.43,3279226.13,32.46,0.0048,0.0137,0.0256
755509.92,3279222.13,32.48,0.0038,0.0039,0.0100
755509.32,3279221.15,32.53,0.0043,0.0046,0.0126
755510.80,3279223.27,32.49,0.0037,0.0041,0.0112
755513.17,3279226.15,32.45,0.0041,0.0047,0.0101
755509.90,3279220.17,32.49,0.0040,0.0044,0.0103
755511.40,3279222.12,32.46,0.0037,0.0039,0.0093
755509.09,3279226.32,32.51,0.0042,0.0046,0.0105
755508.55,3279225.75,32.54,0.0042,0.0054,0.0137
755503.96,3279219.05,32.53,0.0131,0.0075,0.0172
755505.36,3279221.14,32.48,0.0091,0.0052,0.0161
755507.75,3279224.47,32.57,0.0067,0.0055,0.0182
755509.30,3279226.77,32.51,0.0034,0.0036,0.0081
755506.51,3279222.67,32.51,0.0084,0.0042,0.0171
755504.93,3279220.16,32.56,0.0093,0.0058,0.0148
755509.87,3279227.41,32.51,0.0035,0.0036,0.0084
755506.55,3279222.50,32.51,0.0078,0.0042,0.0178
755505.44,3279220.77,32.51,0.0042,0.0046,0.0087
755510.37,3279227.92,32.52,0.0034,0.0041,0.0087
755506.27,3279221.32,32.56,0.0072,0.0046,0.0141
755508.06,3279223.92,32.47,0.0036,0.0038,0.0096
755504.85,3279219.10,32.56,0.0086,0.0065,0.0136
755505.74,3279220.38,32.57,0.0079,0.0053,0.0141
755506.68,3279221.90,32.46,0.0079,0.0042,0.0162
755508.03,3279221.94,32.48,0.0049,0.0041,0.0133
755506.86,3279220.08,32.52,0.0062,0.0054,0.0132
755506.24,3279219.10,32.55,0.0089,0.0079,0.0171
755505.56,3279217.69,32.53,0.0080,0.0080,0.0138
755507.72,3279219.14,32.50,0.0055,0.0063,0.0136
755507.08,3279217.92,32.49,0.0094,0.0109,0.0204
755508.23,3279219.64,32.55,0.0057,0.0082,0.0187
755513.51,3279226.42,32.47,0.0056,0.0068,0.0144
755512.01,3279224.00,32.44,0.0042,0.0042,0.0135
755510.20,3279220.99,32.48,0.0039,0.0046,0.0139
755513.99,3279225.24,32.54,0.0059,0.0050,0.0131
755513.45,3279224.20,32.50,0.0054,0.0043,0.0133
755514.34,3279225.63,32.54,0.0066,0.0059,0.0144
755512.73,3279222.97,32.50,0.0045,0.0038,0.0127
755507.61,3279227.47,32.50,0.0050,0.0053,0.0134
755506.57,3279224.06,32.51,0.0040,0.0041,0.0100
755504.82,3279223.31,32.49,0.0045,0.0051,0.0103
755505.53,3279224.41,32.49,0.0037,0.0040,0.0087
755503.86,3279222.16,32.49,0.0043,0.0052,0.0093
755505.26,3279222.93,32.50,0.0039,0.0046,0.0090
755503.97,3279222.05,32.50,0.0052,0.0066,0.0111
755507.58,3279224.98,32.51,0.0037,0.0038,0.0093
755503.67,3279221.88,32.49,0.0046,0.0053,0.0094
755503.39,3279221.00,32.48,0.0057,0.0060,0.0108
755504.58,3279222.80,32.49,0.0060,0.0077,0.0143
755503.69,3279221.25,32.50,0.0039,0.0066,0.0099
755503.29,3279220.48,32.48,0.0058,0.0059,0.0104
755504.43,3279221.66,32.50,0.0052,0.0049,0.0098
755506.80,3279224.00,32.49,0.0035,0.0040,0.0093
755504.61,3279220.42,32.46,0.0044,0.0057,0.0094
755504.39,3279219.49,32.49,0.0052,0.0065,0.0104
755506.45,3279222.56,32.51,0.0040,0.0058,0.0129
755508.32,3279225.21,32.50,0.0038,0.0040,0.0116
755507.06,3279223.01,32.48,0.0039,0.0043,0.0102
755509.31,3279226.14,32.50,0.0037,0.0037,0.0090
755505.45,3279219.10,32.46,0.0115,0.0132,0.0233
755507.28,3279221.75,32.51,0.0038,0.0046,0.0096
755506.18,3279219.92,32.50,0.0047,0.0064,0.0111
755508.18,3279223.04,32.51,0.0038,0.0041,0.0108
755507.88,3279222.41,32.46,0.0039,0.0045,0.0107
755508.80,3279223.90,32.47,0.0037,0.0039,0.0101
755509.62,3279225.09,32.48,0.0036,0.0037,0.0093
755510.36,3279226.09,32.48,0.0038,0.0038,0.0096
755502.61,3279224.10,32.50,0.0038,0.0042,0.0084
755502.27,3279225.31,32.50,0.0049,0.0049,0.0107
755504.19,3279227.00,32.49,0.0037,0.0038,0.0089
755504.12,3279225.15,32.50,0.0038,0.0039,0.0083
755504.22,3279224.88,32.50,0.0047,0.0055,0.0112
755502.72,3279222.75,32.51,0.0036,0.0043,0.0078
755502.46,3279222.69,32.51,0.0039,0.0047,0.0084
755506.81,3279228.86,32.48,0.0037,0.0040,0.0117
755501.77,3279223.75,32.50,0.0058,0.0079,0.0125
755504.75,3279227.04,32.49,0.0038,0.0040,0.0107
755501.16,3279224.44,32.51,0.0048,0.0052,0.0101
755506.40,3279228.85,32.48,0.0069,0.0065,0.0226
755502.70,3279224.54,32.49,0.0036,0.0042,0.0081
755503.31,3279224.10,32.50,0.0038,0.0043,0.0085
755501.72,3279224.09,32.49,0.0046,0.0053,0.0096
755502.98,3279222.98,32.51,0.0040,0.0052,0.0091
755507.35,3279227.88,32.49,0.0044,0.0038,0.0126
755505.19,3279227.44,32.49,0.0043,0.0045,0.0140
755503.30,3279223.25,32.50,0.0039,0.0047,0.0086
755501.44,3279222.71,32.51,0.0037,0.0041,0.0080
755506.55,3279229.65,32.53,0.0038,0.0042,0.0088
755504.50,3279225.46,32.50,0.0034,0.0036,0.0077
755503.05,3279226.02,32.50,0.0034,0.0035,0.0074
755503.62,3279223.47,32.51,0.0036,0.0041,0.0080
755507.03,3279230.68,32.57,0.0034,0.0035,0.0084
755500.71,3279224.07,32.53,0.0046,0.0049,0.0092
755501.59,3279224.80,32.52,0.0042,0.0045,0.0093
755503.35,3279226.34,32.51,0.0036,0.0038,0.0080
755503.19,3279224.23,32.50,0.0040,0.0045,0.0089
755506.44,3279229.65,32.52,0.0035,0.0039,0.0085
755501.03,3279224.65,32.54,0.0099,0.0111,0.0189
755502.01,3279224.49,32.49,0.0042,0.0045,0.0095
755502.12,3279222.48,32.51,0.0036,0.0040,0.0076
755505.48,3279226.70,32.49,0.0037,0.0040,0.0102
755507.51,3279231.03,32.56,0.0038,0.0038,0.0091
755501.65,3279223.17,32.50,0.0042,0.0049,0.0089
755500.39,3279223.73,32.51,0.0041,0.0042,0.0083
755503.57,3279226.89,32.52,0.0034,0.0035,0.0077
755503.78,3279227.61,32.56,0.0033,0.0034,0.0075
755502.00,3279225.42,32.53,0.0039,0.0041,0.0086
755506.25,3279231.69,32.56,0.0053,0.0095,0.0178
755506.40,3279231.84,32.57,0.0034,0.0041,0.0092
755502.95,3279226.90,32.55,0.0041,0.0044,0.0104
755502.16,3279225.81,32.52,0.0034,0.0035,0.0074
755503.16,3279225.78,32.50,0.0034,0.0035,0.0074
755504.57,3279225.49,32.50,0.0034,0.0036,0.0077
755506.90,3279232.13,32.58,0.0039,0.0064,0.0122
755501.66,3279225.41,32.57,0.0035,0.0037,0.0076
755504.56,3279228.38,32.57,0.0032,0.0033,0.0076
755504.73,3279228.49,32.57,0.0034,0.0034,0.0086
755505.80,3279229.63,32.57,0.0033,0.0034,0.0083
755501.45,3279223.97,32.49,0.0049,0.0056,0.0100
755506.27,3279230.08,32.57,0.0039,0.0050,0.0135
755505.37,3279228.03,32.48,0.0036,0.0037,0.0103
755504.52,3279225.09,32.50,0.0035,0.0038,0.0081
755503.93,3279223.60,32.50,0.0038,0.0049,0.0090
755505.79,3279222.45,32.46,0.0044,0.0180,0.0313
755505.56,3279221.94,32.45,0.0047,0.0136,0.0230
755503.76,3279229.33,32.59,0.0041,0.0041,0.0100
755501.58,3279224.68,32.52,0.0047,0.0049,0.0103
755502.07,3279227.87,32.59,0.0034,0.0035,0.0077
755502.33,3279224.94,32.49,0.0042,0.0045,0.0096
755498.95,3279225.00,32.59,0.0083,0.0066,0.0130
755500.59,3279226.78,32.60,0.0044,0.0044,0.0098
755502.61,3279228.43,32.58,0.0036,0.0037,0.0089
755506.06,3279229.94,32.58,0.0053,0.0042,0.0107
755499.73,3279225.63,32.59,0.0035,0.0038,0.0075
755503.05,3279225.81,32.49,0.0035,0.0036,0.0077
755500.09,3279226.04,32.59,0.0057,0.0068,0.0122
755499.16,3279225.23,32.60,0.0055,0.0052,0.0109
755505.02,3279232.60,32.59,0.0036,0.0042,0.0098
755501.31,3279227.08,32.59,0.0043,0.0047,0.0099
755505.00,3279230.99,32.57,0.0038,0.0044,0.0093
755500.80,3279227.12,32.58,0.0045,0.0042,0.0099
755500.90,3279227.29,32.58,0.0036,0.0036,0.0079
755506.06,3279229.81,32.57,0.0047,0.0044,0.0107
755501.37,3279227.02,32.60,0.0036,0.0037,0.0084
755499.68,3279225.63,32.59,0.0059,0.0067,0.0130
755505.72,3279231.26,32.58,0.0037,0.0037,0.0086
755500.75,3279227.12,32.57,0.0036,0.0036,0.0078
755499.89,3279224.17,32.58,0.0039,0.0041,0.0079
755504.82,3279230.38,32.59,0.0034,0.0035,0.0080
755505.21,3279230.83,32.57,0.0049,0.0047,0.0107
755504.93,3279230.30,32.59,0.0035,0.0037,0.0087
755503.27,3279227.11,32.55,0.0033,0.0035,0.0080
755505.05,3279228.89,32.57,0.0042,0.0039,0.0105
755500.11,3279228.32,32.58,0.0034,0.0035,0.0075
755498.80,3279225.41,32.58,0.0059,0.0058,0.0121
755497.87,3279226.02,32.57,0.0047,0.0044,0.0094
755500.29,3279229.18,32.57,0.0037,0.0037,0.0083
755500.27,3279228.24,32.57,0.0033,0.0033,0.0073
755499.13,3279225.29,32.58,0.0040,0.0044,0.0082
755499.08,3279227.01,32.59,0.0034,0.0035,0.0072
755498.41,3279226.50,32.57,0.0053,0.0054,0.0109
755504.12,3279227.50,32.53,0.0037,0.0037,0.0088
755499.20,3279225.64,32.58,0.0035,0.0036,0.0075
755503.87,3279232.90,32.57,0.0037,0.0039,0.0089
755499.10,3279227.07,32.58,0.0054,0.0061,0.0130
755501.40,3279225.20,32.55,0.0034,0.0037,0.0074
755499.39,3279227.58,32.58,0.0035,0.0037,0.0077
755501.25,3279229.15,32.56,0.0036,0.0036,0.0085
755500.01,3279226.90,32.56,0.0066,0.0072,0.0165
755501.28,3279227.77,32.57,0.0040,0.0041,0.0089
755503.76,3279229.23,32.59,0.0039,0.0038,0.0106
755500.15,3279224.54,32.49,0.0037,0.0038,0.0102
755498.26,3279228.62,32.57,0.0036,0.0036,0.0077
755498.64,3279228.39,32.59,0.0043,0.0043,0.0091
755501.53,3279224.61,32.52,0.0042,0.0044,0.0093
755496.48,3279226.84,32.57,0.0149,0.0105,0.0246
755497.36,3279227.16,32.59,0.0036,0.0036,0.0075
755497.52,3279228.23,32.57,0.0038,0.0038,0.0082
755502.77,3279228.43,32.58,0.0037,0.0038,0.0085
755498.00,3279226.61,32.59,0.0034,0.0035,0.0071
755496.86,3279226.75,32.60,0.0035,0.0034,0.0068
755498.60,3279227.76,32.58,0.0034,0.0034,0.0072
755497.99,3279228.94,32.58,0.0035,0.0035,0.0078
755497.50,3279226.52,32.59,0.0035,0.0035,0.0072
755497.83,3279226.11,32.58,0.0036,0.0036,0.0075
755498.20,3279226.89,32.57,0.0065,0.0083,0.0158
755498.03,3279229.42,32.58,0.0045,0.0046,0.0104
755501.34,3279225.38,32.55,0.0054,0.0137,0.0225
755499.00,3279227.78,32.57,0.0039,0.0043,0.0089
755497.52,3279227.85,32.58,0.0051,0.0051,0.0107
755499.84,3279228.25,32.57,0.0035,0.0036,0.0077
755497.96,3279229.64,32.57,0.0035,0.0036,0.0078
755501.83,3279235.86,32.60,0.0045,0.0163,0.0281
755498.09,3279229.73,32.56,0.0037,0.0038,0.0082
755499.59,3279231.24,32.57,0.0034,0.0035,0.0080
755501.35,3279234.00,32.59,0.0033,0.0039,0.0086
755498.40,3279228.76,32.58,0.0035,0.0035,0.0075
755501.93,3279234.39,32.59,0.0039,0.0061,0.0114
755498.29,3279227.81,32.58,0.0034,0.0035,0.0073
755498.84,3279228.13,32.57,0.0035,0.0036,0.0076
755502.17,3279233.24,32.57,0.0045,0.0045,0.0106
755498.53,3279226.56,32.58,0.0034,0.0034,0.0070
755499.64,3279226.96,32.56,0.0041,0.0045,0.0095
755501.37,3279229.74,32.58,0.0035,0.0036,0.0082
755498.53,3279225.27,32.58,0.0036,0.0036,0.0072
755499.89,3279232.75,32.57,0.0033,0.0041,0.0090
755497.18,3279225.81,32.59,0.0035,0.0035,0.0070
755500.34,3279229.08,32.57,0.0047,0.0044,0.0095
755496.50,3279228.54,32.58,0.0041,0.0040,0.0095
755497.72,3279230.33,32.57,0.0047,0.0048,0.0115
755496.19,3279227.73,32.57,0.0072,0.0086,0.0153
755496.36,3279229.12,32.58,0.0053,0.0057,0.0125
755499.86,3279229.48,32.57,0.0037,0.0037,0.0084
755496.73,3279229.66,32.60,0.0058,0.0070,0.0138
755497.21,3279229.45,32.57,0.0049,0.0047,0.0114
755496.26,3279227.63,32.58,0.0035,0.0035,0.0071
755497.62,3279230.21,32.57,0.0034,0.0035,0.0077
755498.00,3279230.55,32.57,0.0037,0.0037,0.0082
755498.70,3279231.03,32.57,0.0038,0.0038,0.0088
755496.79,3279228.94,32.58,0.0036,0.0036,0.0080
755496.56,3279228.71,32.58,0.0084,0.0073,0.0166
755495.83,3279228.84,32.57,0.0091,0.0087,0.0172
755497.48,3279227.28,32.58,0.0038,0.0038,0.0083
755496.50,3279228.02,32.58,0.0037,0.0037,0.0079
755499.28,3279235.16,32.53,0.0052,0.0066,0.0179
755496.67,3279230.54,32.55,0.0187,0.0119,0.0384
755500.43,3279236.78,32.58,0.0038,0.0085,0.0162
755501.02,3279237.73,32.58,0.0051,0.0259,0.0356
755496.32,3279229.64,32.52,0.0088,0.0063,0.0160
755501.22,3279237.45,32.61,0.0045,0.0168,0.0283
755498.45,3279232.65,32.57,0.0039,0.0038,0.0133
755500.44,3279235.95,32.47,0.0035,0.0045,0.0132
755500.97,3279236.54,32.61,0.0036,0.0077,0.0153
755499.40,3279233.70,32.58,0.0034,0.0035,0.0105
755497.69,3279229.70,32.57,0.0035,0.0037,0.0082
755498.56,3279231.10,32.57,0.0037,0.0037,0.0092
755498.14,3279230.23,32.57,0.0034,0.0035,0.0077
755501.20,3279227.70,32.57,0.0035,0.0035,0.0077
755501.80,3279228.67,32.55,0.0034,0.0035,0.0078
755496.17,3279226.75,32.59,0.0038,0.0036,0.0075
755496.11,3279228.29,32.58,0.0034,0.0034,0.0070
755496.12,3279229.78,32.59,0.0070,0.0042,0.0124
755497.59,3279232.29,32.56,0.0056,0.0040,0.0125
755499.98,3279235.96,32.63,0.0053,0.0077,0.0138
755494.99,3279227.51,32.59,0.0036,0.0035,0.0072
755498.08,3279232.50,32.61,0.0047,0.0073,0.0156
755500.45,3279235.97,32.54,0.0053,0.0091,0.0152
755498.96,3279233.32,32.58,0.0048,0.0046,0.0132
755495.62,3279227.57,32.58,0.0052,0.0052,0.0113
755499.25,3279233.73,32.55,0.0049,0.0054,0.0147
755497.21,3279229.62,32.56,0.0058,0.0058,0.0159
755497.51,3279229.51,32.57,0.0035,0.0036,0.0080
755500.40,3279228.29,32.58,0.0040,0.0039,0.0087
755497.14,3279235.35,32.55,0.0049,0.0042,0.0133
755494.62,3279231.31,32.53,0.0103,0.0063,0.0173
755498.69,3279237.91,32.42,0.0044,0.0088,0.0171
755493.93,3279230.18,32.55,0.0091,0.0065,0.0141
755495.41,3279232.52,32.51,0.0070,0.0042,0.0141
755495.84,3279233.18,32.54,0.0074,0.0039,0.0159
755496.29,3279233.87,32.55,0.0063,0.0037,0.0151
755497.81,3279236.36,32.44,0.0043,0.0049,0.0136
755499.48,3279239.09,32.41,0.0036,0.0093,0.0160
755494.90,3279231.60,32.60,0.0085,0.0050,0.0149
755496.51,3279234.20,32.57,0.0063,0.0038,0.0147
755499.13,3279238.33,32.45,0.0037,0.0077,0.0148
755498.58,3279237.27,32.48,0.0039,0.0062,0.0145
755499.94,3279239.41,32.48,0.0037,0.0096,0.0157
755499.49,3279238.66,32.48,0.0036,0.0077,0.0143
755497.82,3279235.88,32.52,0.0047,0.0050,0.0162
755498.52,3279237.04,32.49,0.0038,0.0058,0.0146
755497.78,3279235.77,32.51,0.0049,0.0050,0.0155
755496.54,3279233.55,32.56,0.0054,0.0036,0.0133
755495.09,3279230.86,32.61,0.0092,0.0075,0.0175
755495.81,3279232.01,32.53,0.0075,0.0048,0.0156
755495.01,3279230.21,32.54,0.0081,0.0070,0.0149
755500.75,3279238.90,32.46,0.0038,0.0082,0.0145
755499.82,3279237.18,32.49,0.0035,0.0060,0.0140
755500.34,3279238.03,32.47,0.0035,0.0067,0.0136
755498.91,3279235.58,32.47,0.0041,0.0052,0.0169
755498.75,3279235.20,32.51,0.0066,0.0077,0.0284
755498.02,3279233.90,32.56,0.0048,0.0038,0.0166
755496.64,3279231.16,32.54,0.0062,0.0064,0.0162
755499.85,3279234.91,32.54,0.0037,0.0045,0.0172
755501.59,3279237.58,32.53,0.0042,0.0062,0.0135
755496.72,3279229.09,32.58,0.0034,0.0034,0.0072
755501.20,3279236.62,32.54,0.0039,0.0052,0.0133
755502.06,3279236.80,32.56,0.0057,0.0084,0.0197
755501.37,3279235.48,32.54,0.0039,0.0044,0.0136
755502.46,3279237.29,32.49,0.0061,0.0067,0.0159
755498.74,3279230.53,32.57,0.0036,0.0038,0.0083
755503.88,3279236.57,32.47,0.0068,0.0052,0.0140
755497.23,3279239.13,32.53,0.0044,0.0049,0.0113
755496.22,3279236.59,32.55,0.0036,0.0039,0.0137
755496.67,3279233.84,32.58,0.0042,0.0080,0.0159
755496.87,3279232.26,32.59,0.0038,0.0037,0.0088
755496.39,3279231.34,32.57,0.0042,0.0038,0.0093
755496.39,3279231.15,32.56,0.0050,0.0050,0.0120
755498.40,3279234.21,32.58,0.0035,0.0039,0.0091
755498.08,3279233.30,32.58,0.0035,0.0035,0.0086
755499.00,3279234.88,32.54,0.0035,0.0039,0.0095
755500.12,3279235.68,32.54,0.0035,0.0039,0.0093
755497.26,3279229.52,32.57,0.0033,0.0034,0.0073
755500.69,3279235.04,32.57,0.0035,0.0038,0.0091
755500.25,3279233.86,32.59,0.0036,0.0038,0.0093
755492.29,3279235.30,32.57,0.0036,0.0036,0.0086
755492.19,3279235.50,32.55,0.0036,0.0036,0.0087
755492.83,3279235.49,32.55,0.0038,0.0038,0.0089
755493.34,3279236.47,32.54,0.0043,0.0043,0.0102
755491.94,3279234.05,32.56,0.0037,0.0038,0.0087
755493.60,3279234.82,32.56,0.0036,0.0037,0.0094
755493.14,3279235.44,32.55,0.0035,0.0035,0.0084
755493.33,3279235.33,32.55,0.0037,0.0037,0.0092
755493.31,3279236.26,32.55,0.0036,0.0036,0.0088
755491.82,3279235.51,32.57,0.0036,0.0036,0.0085
755491.84,3279234.04,32.55,0.0036,0.0037,0.0085
755491.34,3279234.31,32.55,0.0036,0.0036,0.0085
755491.43,3279234.85,32.55,0.0036,0.0037,0.0086
755496.15,3279239.04,32.54,0.0037,0.0037,0.0101
755491.68,3279235.34,32.55,0.0037,0.0037,0.0087
755492.15,3279233.78,32.55,0.0036,0.0036,0.0085
755497.10,3279239.36,32.53,0.0042,0.0040,0.0111
755492.63,3279235.13,32.54,0.0037,0.0037,0.0091
755493.55,3279236.50,32.55,0.0036,0.0036,0.0089
755491.19,3279235.42,32.54,0.0046,0.0052,0.0113
755492.67,3279234.25,32.55,0.0036,0.0036,0.0085
755492.09,3279234.15,32.55,0.0040,0.0040,0.0092
755492.17,3279235.22,32.55,0.0036,0.0035,0.0085
755491.29,3279235.48,32.55,0.0040,0.0042,0.0097
755492.80,3279237.08,32.55,0.0039,0.0040,0.0098
755492.68,3279238.62,32.60,0.0069,0.0042,0.0160
755494.13,3279240.86,32.60,0.0044,0.0060,0.0150
755495.17,3279242.63,32.52,0.0037,0.0087,0.0163
755489.89,3279234.05,32.54,0.0052,0.0047,0.0109
755494.77,3279241.79,32.53,0.0038,0.0067,0.0142
