DJI_0001.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0076302, 0.0515279, -0.0268311, 0.0676485, 0.0125922, 0.0214513
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0521401, 0.0243557, 0.0183962, -0.000373486, -0.0120891, -0.0102732
0.601925, -0.306369, -0.0358627, 0.107376, -0.209737, 0.301558, 0.0076302, 0.0521401, 1, -0.0800086, 0.557051, -0.553867, -0.717541, -0.23504
-0.128374, 0.202608, -0.158689, -0.0772776, 0.0365088, -0.0513984, 0.0515279, 0.0243557, -0.0800086, 1, -0.139251, 0.644978, -0.307248, -0.0647321
0.982722, -0.722951, -0.305323, 0.227587, -0.319129, 0.463638, -0.0268311, 0.0183962, 0.557051, -0.139251, 1, -0.365448, -0.460442, -0.12435
-0.387549, 0.27998, 0.123776, -0.117153, 0.129017, -0.185701, 0.0676485, -0.000373486, -0.553867, 0.644978, -0.365448, 1, 0.186311, 0.0866598
-0.519506, 0.390603, 0.154072, -0.0424034, 0.189824, -0.274631, 0.0125922, -0.0120891, -0.717541, -0.307248, -0.460442, 0.186311, 1, 0.123145
-0.123096, 0.0952371, 0.0275043, -0.0356342, 0.0449329, -0.062114, 0.0214513, -0.0102732, -0.23504, -0.0647321, -0.12435, 0.0866598, 0.123145, 1
DJI_0635.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.650817, -0.316498, 0.983168, -0.508314, -0.510345, -0.179488
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.348019, 0.341373, -0.722798, 0.369364, 0.385037, 0.144835
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, -0.0554266, -0.100341, -0.306343, 0.163862, 0.150233, 0.0454186
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.109492, -0.115205, 0.22864, -0.131742, -0.0282712, -0.0453586
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.215817, 0.0944712, -0.319398, 0.157165, 0.178734, 0.0584442
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.314029, -0.136585, 0.463952, -0.230636, -0.262005, -0.0830942
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.00888051, 0.052351, -0.0273892, 0.0662859, 0.0132058, 0.0259853
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0563968, 0.0183043, 0.0180769, -0.00909969, -0.0173107, -0.0157109
0.650817, -0.348019, -0.0554266, 0.109492, -0.215817, 0.314029, 0.00888051, 0.0563968, 1, -0.208059, 0.611896, -0.624875, -0.720598, -0.31339
-0.316498, 0.341373, -0.100341, -0.115205, 0.0944712, -0.136585, 0.052351, 0.0183043, -0.208059, 1, -0.328838, 0.671051, -0.186134, 0.0996883
0.983168, -0.722798, -0.306343, 0.22864, -0.319398, 0.463952, -0.0273892, 0.0180769, 0.611896, -0.328838, 1, -0.494383, -0.454916, -0.18119
-0.508314, 0.369364, 0.163862, -0.131742, 0.157165, -0.230636, 0.0662859, -0.00909969, -0.624875, 0.671051, -0.494383, 1, 0.269067, 0.231353
-0.510345, 0.385037, 0.150233, -0.0282712, 0.178734, -0.262005, 0.0132058, -0.0173107, -0.720598, -0.186134, -0.454916, 0.269067, 1, 0.146107
-0.179488, 0.144835, 0.0454186, -0.0453586, 0.0584442, -0.0830942, 0.0259853, -0.0157109, -0.31339, 0.0996883, -0.18119, 0.231353, 0.146107, 1
DJI_0636.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.650611, -0.108588, 0.982473, -0.428062, -0.578219, -0.156353
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.341902, 0.190885, -0.722827, 0.307845, 0.432139, 0.129213
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, -0.0525863, -0.174123, -0.305606, 0.140571, 0.168146, 0.0210798
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.114349, -0.0802879, 0.229636, -0.129002, -0.0473137, -0.0485636
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.220122, 0.027189, -0.319011, 0.134618, 0.204604, 0.0536525
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.318281, -0.0383335, 0.46342, -0.196037, -0.297513, -0.0747736
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0149403, 0.0415454, -0.0278781, 0.0600588, 0.0162792, 0.0263939
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0540948, 0.0315633, 0.0175141, 0.00187157, -0.0207215, -0.00874317
0.650611, -0.341902, -0.0525863, 0.114349, -0.220122, 0.318281, 0.0149403, 0.0540948, 1, -0.0590447, 0.612621, -0.54941, -0.721187, -0.32779
-0.108588, 0.190885, -0.174123, -0.0802879, 0.027189, -0.0383335, 0.0415454, 0.0315633, -0.0590447, 1, -0.129661, 0.617615, -0.321016, 0.146102
0.982473, -0.722827, -0.305606, 0.229636, -0.319011, 0.46342, -0.0278781, 0.0175141, 0.612621, -0.129661, 1, -0.421944, -0.523533, -0.160253
-0.428062, 0.307845, 0.140571, -0.129002, 0.134618, -0.196037, 0.0600588, 0.00187157, -0.54941, 0.617615, -0.421944, 1, 0.171437, 0.283169
-0.578219, 0.432139, 0.168146, -0.0473137, 0.204604, -0.297513, 0.0162792, -0.0207215, -0.721187, -0.321016, -0.523533, 0.171437, 1, 0.136954
-0.156353, 0.129213, 0.0210798, -0.0485636, 0.0536525, -0.0747736, 0.0263939, -0.00874317, -0.32779, 0.146102, -0.160253, 0.283169, 0.136954, 1
DJI_0637.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.636142, -0.0610556, 0.982276, -0.422824, -0.588815, -0.141228
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.322974, 0.162127, -0.722286, 0.303835, 0.441633, 0.12551
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, -0.0370155, -0.19724, -0.305434, 0.143815, 0.170092, 0.0164507
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.105495, -0.0726156, 0.230439, -0.126444, -0.0420762, -0.0455186
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.214537, 0.0118287, -0.318624, 0.13177, 0.207398, 0.0479377
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.311001, -0.0158668, 0.463019, -0.192772, -0.302298, -0.0671636
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0205547, 0.042964, -0.0279128, 0.0683004, 0.0150632, 0.0245458
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0529188, 0.0349604, 0.0171756, 0.00583253, -0.0192284, -0.00565036
0.636142, -0.322974, -0.0370155, 0.105495, -0.214537, 0.311001, 0.0205547, 0.0529188, 1, -0.00926745, 0.599218, -0.516459, -0.704051, -0.262067
-0.0610556, 0.162127, -0.19724, -0.0726156, 0.0118287, -0.0158668, 0.042964, 0.0349604, -0.00926745, 1, -0.0926743, 0.572993, -0.352629, 0.165288
0.982276, -0.722286, -0.305434, 0.230439, -0.318624, 0.463019, -0.0279128, 0.0171756, 0.599218, -0.0926743, 1, -0.429189, -0.529098, -0.147872
-0.422824, 0.303835, 0.143815, -0.126444, 0.13177, -0.192772, 0.0683004, 0.00583253, -0.516459, 0.572993, -0.429189, 1, 0.150348, 0.232471
-0.588815, 0.441633, 0.170092, -0.0420762, 0.207398, -0.302298, 0.0150632, -0.0192284, -0.704051, -0.352629, -0.529098, 0.150348, 1, 0.0941142
-0.141228, 0.12551, 0.0164507, -0.0455186, 0.0479377, -0.0671636, 0.0245458, -0.00565036, -0.262067, 0.165288, -0.147872, 0.232471, 0.0941142, 1
DJI_0638.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.564949, 0.0589738, 0.981606, -0.291506, -0.572832, -0.0978963
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.267123, 0.0668931, -0.721486, 0.206786, 0.43048, 0.0877322
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, -0.00875415, -0.227241, -0.304655, 0.0982538, 0.166285, 0.00243456
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.0850363, -0.0412559, 0.231126, -0.0873218, -0.0378684, -0.0343894
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.189071, -0.028185, -0.318289, 0.0858635, 0.200493, 0.0338404
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.275186, 0.0409984, 0.462571, -0.128465, -0.292438, -0.046976
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0272161, 0.034549, -0.0279437, 0.0575322, 0.0149017, 0.0187052
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.050963, 0.03613, 0.0167653, 0.00817467, -0.0191174, -0.0103786
0.564949, -0.267123, -0.00875415, 0.0850363, -0.189071, 0.275186, 0.0272161, 0.050963, 1, 0.015591, 0.531466, -0.491954, -0.677596, -0.189811
0.0589738, 0.0668931, -0.227241, -0.0412559, -0.028185, 0.0409984, 0.034549, 0.03613, 0.015591, 1, 0.0184062, 0.593014, -0.419696, 0.239437
0.981606, -0.721486, -0.304655, 0.231126, -0.318289, 0.462571, -0.0279437, 0.0167653, 0.531466, 0.0184062, 1, -0.311115, -0.511648, -0.107221
-0.291506, 0.206786, 0.0982538, -0.0873218, 0.0858635, -0.128465, 0.0575322, 0.00817467, -0.491954, 0.593014, -0.311115, 1, 0.0780536, 0.241376
-0.572832, 0.43048, 0.166285, -0.0378684, 0.200493, -0.292438, 0.0149017, -0.0191174, -0.677596, -0.419696, -0.511648, 0.0780536, 1, 0.0126433
-0.0978963, 0.0877322, 0.00243456, -0.0343894, 0.0338404, -0.046976, 0.0187052, -0.0103786, -0.189811, 0.239437, -0.107221, 0.241376, 0.0126433, 1
DJI_0639.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.530147, 0.116766, 0.980231, -0.224117, -0.565428, -0.0885002
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.248737, 0.0188669, -0.720364, 0.161523, 0.425683, 0.0701273
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, -0.00375489, -0.233819, -0.304109, 0.0774244, 0.165583, -0.00567804
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.07446, -0.0224879, 0.231661, -0.0631296, -0.0379341, -0.0298468
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.177712, -0.0463983, -0.317703, 0.06501, 0.197885, 0.0317555
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.25892, 0.0675483, 0.461739, -0.0979479, -0.28869, -0.0432927
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0273438, 0.0296159, -0.0279257, 0.0539756, 0.0171496, 0.0118218
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0506789, 0.0356195, 0.0162696, 0.00742218, -0.0220997, -0.0182769
0.530147, -0.248737, -0.00375489, 0.07446, -0.177712, 0.25892, 0.0273438, 0.0506789, 1, 0.00448776, 0.504713, -0.506798, -0.67057, -0.143482
0.116766, 0.0188669, -0.233819, -0.0224879, -0.0463983, 0.0675483, 0.0296159, 0.0356195, 0.00448776, 1, 0.0642912, 0.612046, -0.441777, 0.296004
0.980231, -0.720364, -0.304109, 0.231661, -0.317703, 0.461739, -0.0279257, 0.0162696, 0.504713, 0.0642912, 1, -0.262299, -0.503998, -0.0999974
-0.224117, 0.161523, 0.0774244, -0.0631296, 0.06501, -0.0979479, 0.0539756, 0.00742218, -0.506798, 0.612046, -0.262299, 1, 0.0649969, 0.24095
-0.565428, 0.425683, 0.165583, -0.0379341, 0.197885, -0.28869, 0.0171496, -0.0220997, -0.67057, -0.441777, -0.503998, 0.0649969, 1, -0.0292881
-0.0885002, 0.0701273, -0.00567804, -0.0298468, 0.0317555, -0.0432927, 0.0118218, -0.0182769, -0.143482, 0.296004, -0.0999974, 0.24095, -0.0292881, 1
DJI_0640.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.459905, 0.124559, 0.978886, -0.190173, -0.528316, -0.0751272
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.211901, 0.0188228, -0.719128, 0.137837, 0.396912, 0.0549015
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, 0.0135485, -0.220483, -0.30416, 0.07055, 0.152422, -0.00780862
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.0603656, -0.0220928, 0.231647, -0.0506772, -0.0285081, -0.0211481
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.155136, -0.0429395, -0.31727, 0.0610916, 0.182457, 0.0287093
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.225345, 0.065719, 0.461094, -0.0883893, -0.267533, -0.0389469
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0262345, 0.0262407, -0.0282038, 0.0495347, 0.0176972, 0.000272027
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0514485, 0.0252685, 0.0163958, -0.00920448, -0.0212063, -0.024623
0.459905, -0.211901, 0.0135485, 0.0603656, -0.155136, 0.225345, 0.0262345, 0.0514485, 1, -0.0602536, 0.448554, -0.612158, -0.669584, -0.0313871
0.124559, 0.0188228, -0.220483, -0.0220928, -0.0429395, 0.065719, 0.0262407, 0.0252685, -0.0602536, 1, 0.0594219, 0.59056, -0.413677, 0.266462
0.978886, -0.719128, -0.30416, 0.231647, -0.31727, 0.461094, -0.0282038, 0.0163958, 0.448554, 0.0594219, 1, -0.24433, -0.468245, -0.0865404
-0.190173, 0.137837, 0.07055, -0.0506772, 0.0610916, -0.0883893, 0.0495347, -0.00920448, -0.612158, 0.59056, -0.24433, 1, 0.161044, 0.105031
-0.528316, 0.396912, 0.152422, -0.0285081, 0.182457, -0.267533, 0.0176972, -0.0212063, -0.669584, -0.413677, -0.468245, 0.161044, 1, -0.068182
-0.0751272, 0.0549015, -0.00780862, -0.0211481, 0.0287093, -0.0389469, 0.000272027, -0.024623, -0.0313871, 0.266462, -0.0865404, 0.105031, -0.068182, 1
DJI_0641.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.352681, 0.296934, 0.974369, -0.0815801, -0.477067, -0.0127973
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.140895, -0.102523, -0.715482, 0.0619237, 0.361258, 0.0172571
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, 0.0551972, -0.215639, -0.298965, 0.0579066, 0.127626, -0.00406207
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.0564753, 0.0130466, 0.232394, -0.0475057, -0.0398915, -0.0157341
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.12214, -0.109734, -0.316199, 0.0173144, 0.17534, 0.00428862
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.176872, 0.155281, 0.459251, -0.0313904, -0.250328, -0.00586559
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0328974, 0.0330947, -0.0257226, 0.0645507, -0.00363268, 0.00369188
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0155449, 0.0560209, 0.015436, 0.0279623, -0.0134796, 0.0430259
0.352681, -0.140895, 0.0551972, 0.0564753, -0.12214, 0.176872, 0.0328974, 0.0155449, 1, 0.0834367, 0.352399, -0.536725, -0.599437, -0.256294
0.296934, -0.102523, -0.215639, 0.0130466, -0.109734, 0.155281, 0.0330947, 0.0560209, 0.0834367, 1, 0.286503, 0.523353, -0.617089, 0.192876
0.974369, -0.715482, -0.298965, 0.232394, -0.316199, 0.459251, -0.0257226, 0.015436, 0.352399, 0.286503, 1, -0.0915111, -0.47452, -0.0109895
-0.0815801, 0.0619237, 0.0579066, -0.0475057, 0.0173144, -0.0313904, 0.0645507, 0.0279623, -0.536725, 0.523353, -0.0915111, 1, -0.0196341, 0.199195
-0.477067, 0.361258, 0.127626, -0.0398915, 0.17534, -0.250328, -0.00363268, -0.0134796, -0.599437, -0.617089, -0.47452, -0.0196341, 1, 0.0109951
-0.0127973, 0.0172571, -0.00406207, -0.0157341, 0.00428862, -0.00586559, 0.00369188, 0.0430259, -0.256294, 0.192876, -0.0109895, 0.199195, 0.0109951, 1
DJI_0642.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.319874, 0.312431, 0.973765, -0.0684476, -0.4692, -0.00765171
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.115511, -0.108473, -0.714956, 0.0534598, 0.356114, 0.0105807
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, 0.0725158, -0.221005, -0.299839, 0.0509303, 0.121982, 0.000658722
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.047625, 0.0144331, 0.232968, -0.0431358, -0.0366736, -0.0113737
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.114432, -0.111483, -0.315732, 0.0192963, 0.172796, 0.00289147
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.164552, 0.159814, 0.458784, -0.0315057, -0.247002, -0.00385883
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0351875, 0.0297832, -0.0261895, 0.0614206, -0.0012401, 0.00968144
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.019159, 0.0521309, 0.0146461, 0.020071, -0.0103699, 0.035249
0.319874, -0.115511, 0.0725158, 0.047625, -0.114432, 0.164552, 0.0351875, 0.019159, 1, 0.109284, 0.32778, -0.549741, -0.604774, -0.274389
0.312431, -0.108473, -0.221005, 0.0144331, -0.111483, 0.159814, 0.0297832, 0.0521309, 0.109284, 1, 0.292387, 0.487539, -0.62062, 0.228812
0.973765, -0.714956, -0.299839, 0.232968, -0.315732, 0.458784, -0.0261895, 0.0146461, 0.32778, 0.292387, 1, -0.0952244, -0.46436, -0.0122802
-0.0684476, 0.0534598, 0.0509303, -0.0431358, 0.0192963, -0.0315057, 0.0614206, 0.020071, -0.549741, 0.487539, -0.0952244, 1, 0.0232881, 0.262817
-0.4692, 0.356114, 0.121982, -0.0366736, 0.172796, -0.247002, -0.0012401, -0.0103699, -0.604774, -0.62062, -0.46436, 0.0232881, 1, 0.0214538
-0.00765171, 0.0105807, 0.000658722, -0.0113737, 0.00289147, -0.00385883, 0.00968144, 0.035249, -0.274389, 0.228812, -0.0122802, 0.262817, 0.0214538, 1
DJI_0643.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.276468, 0.348972, 0.972066, -0.0844363, -0.459177, -0.0120522
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.109207, -0.120238, -0.71378, 0.063738, 0.349088, 0.0117894
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, 0.112702, -0.193944, -0.300875, 0.0411539, 0.118681, 0.0126019
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.0351105, 0.025889, 0.233792, -0.0277828, -0.0339461, -0.00891715
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.101058, -0.121159, -0.31503, 0.0315409, 0.167849, 0.00876194
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.144703, 0.174839, 0.457881, -0.0465461, -0.239907, -0.00940911
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0352636, 0.0246826, -0.0266213, 0.0532274, 0.00127085, 0.00301024
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0222416, 0.0485884, 0.0136368, 0.00181628, -0.0126809, 0.0162172
0.276468, -0.109207, 0.112702, 0.0351105, -0.101058, 0.144703, 0.0352636, 0.0222416, 1, 0.104629, 0.291432, -0.659155, -0.499136, -0.220708
0.348972, -0.120238, -0.193944, 0.025889, -0.121159, 0.174839, 0.0246826, 0.0485884, 0.104629, 1, 0.315935, 0.370579, -0.71506, 0.208733
0.972066, -0.71378, -0.300875, 0.233792, -0.31503, 0.457881, -0.0266213, 0.0136368, 0.291432, 0.315935, 1, -0.12687, -0.440734, -0.026915
-0.0844363, 0.063738, 0.0411539, -0.0277828, 0.0315409, -0.0465461, 0.0532274, 0.00181628, -0.659155, 0.370579, -0.12687, 1, 0.0434702, 0.205647
-0.459177, 0.349088, 0.118681, -0.0339461, 0.167849, -0.239907, 0.00127085, -0.0126809, -0.499136, -0.71506, -0.440734, 0.0434702, 1, -0.0435727
-0.0120522, 0.0117894, 0.0126019, -0.00891715, 0.00876194, -0.00940911, 0.00301024, 0.0162172, -0.220708, 0.208733, -0.026915, 0.205647, -0.0435727, 1
DJI_0644.JPG
FC6310_8.8_5472x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, -0.73051, -0.304209, 0.205054, -0.323996, 0.472636, -0.0234324, 0.035903, 0.383574, 0.527884, 0.966635, -0.125176, -0.567691, -0.0300483
-0.73051, 1, 0.264778, -0.143831, 0.243727, -0.354886, 0.0280359, 0.0792738, -0.212339, -0.261028, -0.711525, 0.0940077, 0.427803, 0.0169209
-0.304209, 0.264778, 1, -0.0824368, 0.101751, -0.146061, 0.134816, -0.0272581, 0.0548685, -0.229262, -0.301066, 0.0476457, 0.156236, 0.0112042
0.205054, -0.143831, -0.0824368, 1, -0.927418, 0.846166, -0.0259827, -0.0333341, 0.0586559, 0.068533, 0.235715, -0.0270912, -0.0625569, -0.00839868
-0.323996, 0.243727, 0.101751, -0.927418, 1, -0.972333, 0.0141479, -0.00700086, -0.135284, -0.177681, -0.312953, 0.0477587, 0.200369, 0.0161578
0.472636, -0.354886, -0.146061, 0.846166, -0.972333, 1, -0.0164753, 0.0164986, 0.194982, 0.257225, 0.455026, -0.0698997, -0.287609, -0.0196313
-0.0234324, 0.0280359, 0.134816, -0.0259827, 0.0141479, -0.0164753, 1, -0.00442382, 0.0295397, 0.0146391, -0.0269656, 0.044146, 0.00612629, -0.00743199
0.035903, 0.0792738, -0.0272581, -0.0333341, -0.00700086, 0.0164986, -0.00442382, 1, 0.0301035, 0.0446754, 0.0117068, -0.0137802, -0.014648, 0.00225071
0.383574, -0.212339, 0.0548685, 0.0586559, -0.135284, 0.194982, 0.0295397, 0.0301035, 1, 0.206959, 0.373406, -0.73918, -0.607001, -0.13751
